Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
joão paulo,The Office (U.S.): Season 1_hook_primary_16x9,Chrome PC (Cadmium),2023-04-18 01:52:42,BR,"[{""eventType"":""start"",""sessionOffsetMs"":1,""mediaOffsetMs"":3},{""eventType"":""playing"",""sessionOffsetMs"":627,""mediaOffsetMs"":3},{""eventType"":""stopped"",""sessionOffsetMs"":1277,""mediaOffsetMs"":470}]"
joão paulo,Good Girls: Season 1 (Trailer),Chrome PC (Cadmium),2023-04-18 01:52:40,BR,"[{""eventType"":""start"",""sessionOffsetMs"":21,""mediaOffsetMs"":8},{""eventType"":""playing"",""sessionOffsetMs"":637,""mediaOffsetMs"":8},{""eventType"":""paused"",""sessionOffsetMs"":2138,""mediaOffsetMs"":1469},{""eventType"":""stopped"",""sessionOffsetMs"":3610,""mediaOffsetMs"":1475}]"
joão paulo,"The Office (U.S.): Season 7: ""The Inner Circle""",Chrome PC (Cadmium),2023-04-17 23:16:30,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1150,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8371,""mediaOffsetMs"":7000},{""eventType"":""reposition"",""sessionOffsetMs"":8372,""mediaOffsetMs"":178181},{""eventType"":""playing"",""sessionOffsetMs"":8522,""mediaOffsetMs"":178181},{""eventType"":""paused"",""sessionOffsetMs"":358740,""mediaOffsetMs"":528000},{""eventType"":""reposition"",""sessionOffsetMs"":358741,""mediaOffsetMs"":540326},{""eventType"":""playing"",""sessionOffsetMs"":358901,""mediaOffsetMs"":540326},{""eventType"":""paused"",""sessionOffsetMs"":359665,""mediaOffsetMs"":541000},{""eventType"":""reposition"",""sessionOffsetMs"":359666,""mediaOffsetMs"":558193},{""eventType"":""playing"",""sessionOffsetMs"":360003,""mediaOffsetMs"":558193},{""eventType"":""paused"",""sessionOffsetMs"":361447,""mediaOffsetMs"":559000},{""eventType"":""reposition"",""sessionOffsetMs"":361448,""mediaOffsetMs"":611792},{""eventType"":""playing"",""sessionOffsetMs"":361626,""mediaOffsetMs"":611792},{""eventType"":""paused"",""sessionOffsetMs"":365172,""mediaOffsetMs"":615000},{""eventType"":""reposition"",""sessionOffsetMs"":365173,""mediaOffsetMs"":592843},{""eventType"":""playing"",""sessionOffsetMs"":366677,""mediaOffsetMs"":592843},{""eventType"":""paused"",""sessionOffsetMs"":367568,""mediaOffsetMs"":594000},{""eventType"":""reposition"",""sessionOffsetMs"":367569,""mediaOffsetMs"":577142},{""eventType"":""playing"",""sessionOffsetMs"":368553,""mediaOffsetMs"":577142},{""eventType"":""stopped"",""sessionOffsetMs"":458469,""mediaOffsetMs"":667058}]"
joão paulo,"The Office (U.S.): Season 7: ""Goodbye, Michael""",Chrome PC (Cadmium),2023-04-17 23:16:25,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1947000},{""eventType"":""playing"",""sessionOffsetMs"":1238,""mediaOffsetMs"":1947000},{""eventType"":""paused"",""sessionOffsetMs"":3684,""mediaOffsetMs"":1948948},{""eventType"":""stopped"",""sessionOffsetMs"":3697,""mediaOffsetMs"":1949013}]"
joão paulo,"The Office (U.S.): Season 7: ""Michael's Last Dundies""",Chrome PC (Cadmium),2023-04-17 23:16:22,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":997000},{""eventType"":""playing"",""sessionOffsetMs"":2025,""mediaOffsetMs"":997000},{""eventType"":""paused"",""sessionOffsetMs"":3223,""mediaOffsetMs"":998145},{""eventType"":""stopped"",""sessionOffsetMs"":3235,""mediaOffsetMs"":998165}]"
joão paulo,The Office (U.S.): Season 1_hook_primary_16x9,Chrome PC (Cadmium),2023-04-17 23:16:19,BR,"[{""eventType"":""start"",""sessionOffsetMs"":2,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":981,""mediaOffsetMs"":1},{""eventType"":""paused"",""sessionOffsetMs"":1700,""mediaOffsetMs"":380},{""eventType"":""stopped"",""sessionOffsetMs"":1844,""mediaOffsetMs"":603}]"
joão paulo,Season 4 Trailer: Love Is Blind,Chrome PC (Cadmium),2023-04-17 23:16:17,BR,"[{""eventType"":""start"",""sessionOffsetMs"":29,""mediaOffsetMs"":8},{""eventType"":""playing"",""sessionOffsetMs"":539,""mediaOffsetMs"":8},{""eventType"":""paused"",""sessionOffsetMs"":876,""mediaOffsetMs"":142},{""eventType"":""playing"",""sessionOffsetMs"":2581,""mediaOffsetMs"":231},{""eventType"":""stopped"",""sessionOffsetMs"":2710,""mediaOffsetMs"":412}]"
joão paulo,"The Office (U.S.): Season 7: ""Michael's Last Dundies""",Chrome PC (Cadmium),2023-04-17 22:59:10,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":994022},{""eventType"":""playing"",""sessionOffsetMs"":2525,""mediaOffsetMs"":994022},{""eventType"":""paused"",""sessionOffsetMs"":6454,""mediaOffsetMs"":997679},{""eventType"":""stopped"",""sessionOffsetMs"":6483,""mediaOffsetMs"":997942}]"
joão paulo,"The Office (U.S.): Season 7: ""Training Day""",Chrome PC (Cadmium),2023-04-17 22:58:52,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1206000},{""eventType"":""playing"",""sessionOffsetMs"":2006,""mediaOffsetMs"":1206000},{""eventType"":""paused"",""sessionOffsetMs"":17187,""mediaOffsetMs"":1221064},{""eventType"":""stopped"",""sessionOffsetMs"":17208,""mediaOffsetMs"":1221128}]"
joão paulo,The Office (U.S.): Season 1_hook_primary_16x9,Chrome PC (Cadmium),2023-04-17 22:58:48,BR,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":-1},{""eventType"":""stopped"",""sessionOffsetMs"":1028,""mediaOffsetMs"":-1}]"
joão paulo,The Office (U.S.): Season 1_hook_primary_16x9,Chrome PC (Cadmium),2023-04-17 22:58:48,BR,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":320,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1328,""mediaOffsetMs"":669}]"
joão paulo,Season 4 Trailer: Love Is Blind,Chrome PC (Cadmium),2023-04-17 22:58:45,BR,"[{""eventType"":""start"",""sessionOffsetMs"":35,""mediaOffsetMs"":12},{""eventType"":""playing"",""sessionOffsetMs"":489,""mediaOffsetMs"":12},{""eventType"":""paused"",""sessionOffsetMs"":1695,""mediaOffsetMs"":1042},{""eventType"":""stopped"",""sessionOffsetMs"":5578,""mediaOffsetMs"":1108}]"
joão paulo,Community: Season 1_hook_05_16x9,Chrome PC (Cadmium),2023-04-17 11:19:36,BR,"[{""eventType"":""start"",""sessionOffsetMs"":27,""mediaOffsetMs"":-1},{""eventType"":""stopped"",""sessionOffsetMs"":417,""mediaOffsetMs"":-1}]"
joão paulo,The Office (U.S.): Season 1_hook_primary_16x9,Chrome PC (Cadmium),2023-04-17 10:47:02,BR,"[{""eventType"":""start"",""sessionOffsetMs"":2,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":516,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3586,""mediaOffsetMs"":2873}]"
joão paulo,History 101: Season 2: Bottled Water (Episodic Hook),Chrome PC (Cadmium),2023-04-17 10:46:58,BR,"[{""eventType"":""start"",""sessionOffsetMs"":940,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":53883,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":55482,""mediaOffsetMs"":1507},{""eventType"":""stopped"",""sessionOffsetMs"":1884589,""mediaOffsetMs"":1543}]"
joão paulo,"The Office (U.S.): Season 7: ""Training Day""",Chrome PC (Cadmium),2023-04-17 08:59:57,BR,"[{""eventType"":""start"",""sessionOffsetMs"":179642,""mediaOffsetMs"":980},{""eventType"":""playing"",""sessionOffsetMs"":179674,""mediaOffsetMs"":980},{""eventType"":""paused"",""sessionOffsetMs"":299014,""mediaOffsetMs"":120142},{""eventType"":""stopped"",""sessionOffsetMs"":2099055,""mediaOffsetMs"":120180}]"
joão paulo,"The Office (U.S.): Season 7: ""Garage Sale""",Chrome PC (Cadmium),2023-04-17 08:38:22,BR,"[{""eventType"":""start"",""sessionOffsetMs"":180756,""mediaOffsetMs"":960},{""eventType"":""playing"",""sessionOffsetMs"":180790,""mediaOffsetMs"":960},{""eventType"":""playing"",""sessionOffsetMs"":196544,""mediaOffsetMs"":16516},{""eventType"":""playing"",""sessionOffsetMs"":198406,""mediaOffsetMs"":18393},{""eventType"":""stopped"",""sessionOffsetMs"":1476358,""mediaOffsetMs"":1296304}]"
joão paulo,"The Office (U.S.): Season 7: ""Todd Packer""",Chrome PC (Cadmium),2023-04-17 08:16:44,BR,"[{""eventType"":""start"",""sessionOffsetMs"":180438,""mediaOffsetMs"":960},{""eventType"":""playing"",""sessionOffsetMs"":180474,""mediaOffsetMs"":960},{""eventType"":""playing"",""sessionOffsetMs"":197736,""mediaOffsetMs"":18059},{""eventType"":""stopped"",""sessionOffsetMs"":1478200,""mediaOffsetMs"":1298303}]"
joão paulo,"The Office (U.S.): Season 7: ""Threat Level Midnight""",Chrome PC (Cadmium),2023-04-17 08:00:47,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":120000},{""eventType"":""playing"",""sessionOffsetMs"":623,""mediaOffsetMs"":120000},{""eventType"":""paused"",""sessionOffsetMs"":3458,""mediaOffsetMs"":123000},{""eventType"":""reposition"",""sessionOffsetMs"":3459,""mediaOffsetMs"":216417},{""eventType"":""playing"",""sessionOffsetMs"":3770,""mediaOffsetMs"":216417},{""eventType"":""paused"",""sessionOffsetMs"":7870,""mediaOffsetMs"":220000},{""eventType"":""reposition"",""sessionOffsetMs"":7871,""mediaOffsetMs"":347134},{""eventType"":""playing"",""sessionOffsetMs"":8392,""mediaOffsetMs"":347134},{""eventType"":""stopped"",""sessionOffsetMs"":958037,""mediaOffsetMs"":1296582}]"
joão paulo,The Office (U.S.): Season 1_hook_primary_16x9,Chrome PC (Cadmium),2023-04-17 08:00:44,BR,"[{""eventType"":""start"",""sessionOffsetMs"":2,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":411,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1300,""mediaOffsetMs"":743}]"
joão paulo,Season 8 Main Character Clip 3: CoComelon,Chrome PC (Cadmium),2023-04-17 08:00:41,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":380,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3516,""mediaOffsetMs"":2842},{""eventType"":""stopped"",""sessionOffsetMs"":4804,""mediaOffsetMs"":3099}]"
joão paulo,"The Office (U.S.): Season 7: ""Threat Level Midnight""",Chrome PC (Cadmium),2023-04-17 08:00:36,BR,[]
joão paulo,"The Office (U.S.): Season 7: ""Threat Level Midnight""",Chrome PC (Cadmium),2023-04-17 05:10:22,BR,"[{""eventType"":""start"",""sessionOffsetMs"":180459,""mediaOffsetMs"":960},{""eventType"":""playing"",""sessionOffsetMs"":180506,""mediaOffsetMs"":960},{""eventType"":""paused"",""sessionOffsetMs"":299801,""mediaOffsetMs"":120044},{""eventType"":""stopped"",""sessionOffsetMs"":2099853,""mediaOffsetMs"":120142}]"
joão paulo,"The Office (U.S.): Season 7: ""PDA""",Chrome PC (Cadmium),2023-04-17 04:48:46,BR,"[{""eventType"":""start"",""sessionOffsetMs"":180074,""mediaOffsetMs"":960},{""eventType"":""playing"",""sessionOffsetMs"":180117,""mediaOffsetMs"":960},{""eventType"":""stopped"",""sessionOffsetMs"":1476457,""mediaOffsetMs"":1297033}]"
joão paulo,"The Office (U.S.): Season 7: ""The Search""",Chrome PC (Cadmium),2023-04-17 04:27:11,BR,"[{""eventType"":""start"",""sessionOffsetMs"":180682,""mediaOffsetMs"":960},{""eventType"":""playing"",""sessionOffsetMs"":180732,""mediaOffsetMs"":960},{""eventType"":""playing"",""sessionOffsetMs"":196770,""mediaOffsetMs"":16850},{""eventType"":""playing"",""sessionOffsetMs"":202809,""mediaOffsetMs"":22981},{""eventType"":""stopped"",""sessionOffsetMs"":1475590,""mediaOffsetMs"":1295579}]"
joão paulo,"The Office (U.S.): Season 7: ""The Seminar""",Chrome PC (Cadmium),2023-04-17 04:17:12,BR,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":700000},{""eventType"":""playing"",""sessionOffsetMs"":2783,""mediaOffsetMs"":700000},{""eventType"":""stopped"",""sessionOffsetMs"":600930,""mediaOffsetMs"":1297743}]"
joão paulo,"The Office (U.S.): Season 7: ""The Seminar""",Chrome PC (Cadmium),2023-04-17 03:56:59,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1526,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":72540,""mediaOffsetMs"":71000},{""eventType"":""reposition"",""sessionOffsetMs"":72541,""mediaOffsetMs"":86670},{""eventType"":""playing"",""sessionOffsetMs"":72590,""mediaOffsetMs"":86670},{""eventType"":""paused"",""sessionOffsetMs"":686971,""mediaOffsetMs"":700848}]"
joão paulo,"The Office (U.S.): Season 7: ""Ultimatum""",Chrome PC (Cadmium),2023-04-17 03:39:06,BR,"[{""eventType"":""start"",""sessionOffsetMs"":180562,""mediaOffsetMs"":980},{""eventType"":""playing"",""sessionOffsetMs"":180604,""mediaOffsetMs"":980},{""eventType"":""playing"",""sessionOffsetMs"":201109,""mediaOffsetMs"":21146},{""eventType"":""paused"",""sessionOffsetMs"":763043,""mediaOffsetMs"":583004},{""eventType"":""playing"",""sessionOffsetMs"":765607,""mediaOffsetMs"":583282},{""eventType"":""paused"",""sessionOffsetMs"":1211669,""mediaOffsetMs"":1029000},{""eventType"":""reposition"",""sessionOffsetMs"":1211670,""mediaOffsetMs"":1056908},{""eventType"":""playing"",""sessionOffsetMs"":1211933,""mediaOffsetMs"":1056908},{""eventType"":""paused"",""sessionOffsetMs"":1248461,""mediaOffsetMs"":1093000},{""eventType"":""reposition"",""sessionOffsetMs"":1248462,""mediaOffsetMs"":306775},{""eventType"":""playing"",""sessionOffsetMs"":1249049,""mediaOffsetMs"":306775},{""eventType"":""paused"",""sessionOffsetMs"":1249678,""mediaOffsetMs"":307322},{""eventType"":""playing"",""sessionOffsetMs"":1250274,""mediaOffsetMs"":307338},{""eventType"":""paused"",""sessionOffsetMs"":1251650,""mediaOffsetMs"":308677},{""eventType"":""stopped"",""sessionOffsetMs"":1251678,""mediaOffsetMs"":308710}]"
joão paulo,"The Office (U.S.): Season 7: ""Classy Christmas: Part 2""",Chrome PC (Cadmium),2023-04-17 03:24:58,BR,"[{""eventType"":""start"",""sessionOffsetMs"":147479,""mediaOffsetMs"":51594},{""eventType"":""playing"",""sessionOffsetMs"":147521,""mediaOffsetMs"":51594},{""eventType"":""paused"",""sessionOffsetMs"":148720,""mediaOffsetMs"":52499},{""eventType"":""reposition"",""sessionOffsetMs"":149472,""mediaOffsetMs"":169456},{""eventType"":""paused"",""sessionOffsetMs"":150212,""mediaOffsetMs"":169456},{""eventType"":""playing"",""sessionOffsetMs"":150244,""mediaOffsetMs"":169456},{""eventType"":""paused"",""sessionOffsetMs"":310412,""mediaOffsetMs"":329000},{""eventType"":""reposition"",""sessionOffsetMs"":310413,""mediaOffsetMs"":412000},{""eventType"":""playing"",""sessionOffsetMs"":310768,""mediaOffsetMs"":412000},{""eventType"":""paused"",""sessionOffsetMs"":318301,""mediaOffsetMs"":419000},{""eventType"":""reposition"",""sessionOffsetMs"":318302,""mediaOffsetMs"":466139},{""eventType"":""playing"",""sessionOffsetMs"":318984,""mediaOffsetMs"":466139},{""eventType"":""paused"",""sessionOffsetMs"":319488,""mediaOffsetMs"":466000},{""eventType"":""reposition"",""sessionOffsetMs"":319489,""mediaOffsetMs"":504036},{""eventType"":""playing"",""sessionOffsetMs"":319649,""mediaOffsetMs"":504036},{""eventType"":""paused"",""sessionOffsetMs"":320580,""mediaOffsetMs"":504751},{""eventType"":""playing"",""sessionOffsetMs"":321590,""mediaOffsetMs"":504900},{""eventType"":""paused"",""sessionOffsetMs"":323036,""mediaOffsetMs"":506000},{""eventType"":""reposition"",""sessionOffsetMs"":323037,""mediaOffsetMs"":591741},{""eventType"":""playing"",""sessionOffsetMs"":323618,""mediaOffsetMs"":591741},{""eventType"":""paused"",""sessionOffsetMs"":530860,""mediaOffsetMs"":799000},{""eventType"":""reposition"",""sessionOffsetMs"":530861,""mediaOffsetMs"":831036},{""eventType"":""playing"",""sessionOffsetMs"":531147,""mediaOffsetMs"":831036},{""eventType"":""stopped"",""sessionOffsetMs"":996383,""mediaOffsetMs"":1296017}]"
joão paulo,"The Office (U.S.): Season 7: ""Classy Christmas: Part 1""",Chrome PC (Cadmium),2023-04-17 03:12:57,BR,"[{""eventType"":""start"",""sessionOffsetMs"":190696,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":190738,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":211261,""mediaOffsetMs"":20395},{""eventType"":""playing"",""sessionOffsetMs"":214700,""mediaOffsetMs"":23815},{""eventType"":""playing"",""sessionOffsetMs"":217104,""mediaOffsetMs"":26192},{""eventType"":""playing"",""sessionOffsetMs"":218418,""mediaOffsetMs"":27360},{""eventType"":""paused"",""sessionOffsetMs"":297942,""mediaOffsetMs"":107000},{""eventType"":""reposition"",""sessionOffsetMs"":297943,""mediaOffsetMs"":110821},{""eventType"":""playing"",""sessionOffsetMs"":297995,""mediaOffsetMs"":110821},{""eventType"":""paused"",""sessionOffsetMs"":713209,""mediaOffsetMs"":526000},{""eventType"":""reposition"",""sessionOffsetMs"":713210,""mediaOffsetMs"":565328},{""eventType"":""playing"",""sessionOffsetMs"":713389,""mediaOffsetMs"":565328},{""eventType"":""paused"",""sessionOffsetMs"":713865,""mediaOffsetMs"":566000},{""eventType"":""reposition"",""sessionOffsetMs"":713866,""mediaOffsetMs"":612934},{""eventType"":""playing"",""sessionOffsetMs"":714046,""mediaOffsetMs"":612934},{""eventType"":""paused"",""sessionOffsetMs"":714585,""mediaOffsetMs"":613000},{""eventType"":""reposition"",""sessionOffsetMs"":714586,""mediaOffsetMs"":712475},{""eventType"":""playing"",""sessionOffsetMs"":715396,""mediaOffsetMs"":712475},{""eventType"":""paused"",""sessionOffsetMs"":715893,""mediaOffsetMs"":713000},{""eventType"":""reposition"",""sessionOffsetMs"":715894,""mediaOffsetMs"":817966},{""eventType"":""playing"",""sessionOffsetMs"":716167,""mediaOffsetMs"":817966},{""eventType"":""paused"",""sessionOffsetMs"":716994,""mediaOffsetMs"":819000},{""eventType"":""reposition"",""sessionOffsetMs"":716995,""mediaOffsetMs"":919130},{""eventType"":""playing"",""sessionOffsetMs"":717237,""mediaOffsetMs"":919130},{""eventType"":""paused"",""sessionOffsetMs"":717732,""mediaOffsetMs"":920000},{""eventType"":""reposition"",""sessionOffsetMs"":717733,""mediaOffsetMs"":972146},{""eventType"":""playing"",""sessionOffsetMs"":718137,""mediaOffsetMs"":972146},{""eventType"":""paused"",""sessionOffsetMs"":761493,""mediaOffsetMs"":1015000},{""eventType"":""reposition"",""sessionOffsetMs"":761494,""mediaOffsetMs"":1098195},{""eventType"":""playing"",""sessionOffsetMs"":761566,""mediaOffsetMs"":1098195},{""eventType"":""paused"",""sessionOffsetMs"":763912,""mediaOffsetMs"":1100000},{""eventType"":""reposition"",""sessionOffsetMs"":763913,""mediaOffsetMs"":1146884},{""eventType"":""playing"",""sessionOffsetMs"":764581,""mediaOffsetMs"":1146884},{""eventType"":""stopped"",""sessionOffsetMs"":911444,""mediaOffsetMs"":1293494}]"
joão paulo,"The Office (U.S.): Season 7: ""China""",Chrome PC (Cadmium),2023-04-17 02:57:07,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":377003},{""eventType"":""playing"",""sessionOffsetMs"":1219,""mediaOffsetMs"":377003},{""eventType"":""paused"",""sessionOffsetMs"":1760,""mediaOffsetMs"":377472},{""eventType"":""playing"",""sessionOffsetMs"":6161,""mediaOffsetMs"":377495},{""eventType"":""paused"",""sessionOffsetMs"":15491,""mediaOffsetMs"":382311},{""eventType"":""playing"",""sessionOffsetMs"":16095,""mediaOffsetMs"":382457},{""eventType"":""playing"",""sessionOffsetMs"":292435,""mediaOffsetMs"":657698},{""eventType"":""playing"",""sessionOffsetMs"":546584,""mediaOffsetMs"":911827},{""eventType"":""stopped"",""sessionOffsetMs"":950760,""mediaOffsetMs"":1315792}]"
joão paulo,The Office (U.S.): Season 1_hook_primary_16x9,Chrome PC (Cadmium),2023-04-17 02:57:01,BR,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":586,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1458,""mediaOffsetMs"":765}]"
joão paulo,Season 1 Informative Clip: The Mole,Chrome PC (Cadmium),2023-04-17 02:56:58,BR,"[{""eventType"":""start"",""sessionOffsetMs"":32,""mediaOffsetMs"":9},{""eventType"":""playing"",""sessionOffsetMs"":516,""mediaOffsetMs"":9},{""eventType"":""paused"",""sessionOffsetMs"":1947,""mediaOffsetMs"":1282},{""eventType"":""stopped"",""sessionOffsetMs"":4826,""mediaOffsetMs"":1410}]"
joão paulo,"The Office (U.S.): Season 7: ""China""",Chrome PC (Cadmium),2023-04-16 22:28:33,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1909,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9019,""mediaOffsetMs"":7000},{""eventType"":""reposition"",""sessionOffsetMs"":9020,""mediaOffsetMs"":22342},{""eventType"":""playing"",""sessionOffsetMs"":9186,""mediaOffsetMs"":22342},{""eventType"":""paused"",""sessionOffsetMs"":40782,""mediaOffsetMs"":54000},{""eventType"":""reposition"",""sessionOffsetMs"":40783,""mediaOffsetMs"":71928},{""eventType"":""playing"",""sessionOffsetMs"":40851,""mediaOffsetMs"":71928},{""eventType"":""paused"",""sessionOffsetMs"":41647,""mediaOffsetMs"":73000},{""eventType"":""reposition"",""sessionOffsetMs"":41648,""mediaOffsetMs"":98083},{""eventType"":""playing"",""sessionOffsetMs"":41778,""mediaOffsetMs"":98083},{""eventType"":""stopped"",""sessionOffsetMs"":301276,""mediaOffsetMs"":357581}]"
joão paulo,"The Office (U.S.): Season 7: ""WUPHF.com""",Chrome PC (Cadmium),2023-04-16 21:53:53,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":122000},{""eventType"":""playing"",""sessionOffsetMs"":854,""mediaOffsetMs"":122000},{""eventType"":""paused"",""sessionOffsetMs"":1016238,""mediaOffsetMs"":1137007},{""eventType"":""playing"",""sessionOffsetMs"":1923235,""mediaOffsetMs"":1137284},{""eventType"":""paused"",""sessionOffsetMs"":2078264,""mediaOffsetMs"":1291756},{""eventType"":""stopped"",""sessionOffsetMs"":2078280,""mediaOffsetMs"":1292004}]"
joão paulo,The Office (U.S.): Season 1_hook_primary_16x9,Chrome PC (Cadmium),2023-04-16 21:53:51,BR,"[{""eventType"":""start"",""sessionOffsetMs"":2,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":548,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1614,""mediaOffsetMs"":996}]"
joão paulo,The Office (U.S.): Season 1_hook_primary_16x9,Chrome PC (Cadmium),2023-04-16 20:55:33,BR,"[{""eventType"":""start"",""sessionOffsetMs"":28,""mediaOffsetMs"":-1},{""eventType"":""stopped"",""sessionOffsetMs"":2344,""mediaOffsetMs"":-1}]"
joão paulo,"The Office (U.S.): Season 7: ""WUPHF.com""",Chrome PC (Cadmium),2023-04-16 19:42:24,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":120119},{""eventType"":""playing"",""sessionOffsetMs"":6565,""mediaOffsetMs"":120119},{""eventType"":""stopped"",""sessionOffsetMs"":8946,""mediaOffsetMs"":122204}]"
joão paulo,"The Office (U.S.): Season 7: ""WUPHF.com""",Chrome PC (Cadmium),2023-04-16 17:44:06,BR,"[{""eventType"":""start"",""sessionOffsetMs"":180018,""mediaOffsetMs"":980},{""eventType"":""playing"",""sessionOffsetMs"":180056,""mediaOffsetMs"":980},{""eventType"":""playing"",""sessionOffsetMs"":196797,""mediaOffsetMs"":17392},{""eventType"":""paused"",""sessionOffsetMs"":299320,""mediaOffsetMs"":120077},{""eventType"":""stopped"",""sessionOffsetMs"":2099363,""mediaOffsetMs"":120119}]"
joão paulo,"The Office (U.S.): Season 7: ""Viewing Party""",Chrome PC (Cadmium),2023-04-16 17:22:32,BR,"[{""eventType"":""start"",""sessionOffsetMs"":180385,""mediaOffsetMs"":980},{""eventType"":""playing"",""sessionOffsetMs"":180435,""mediaOffsetMs"":980},{""eventType"":""stopped"",""sessionOffsetMs"":1475035,""mediaOffsetMs"":1295324}]"
joão paulo,"The Office (U.S.): Season 7: ""Christening""",Chrome PC (Cadmium),2023-04-16 17:00:56,BR,"[{""eventType"":""start"",""sessionOffsetMs"":180674,""mediaOffsetMs"":960},{""eventType"":""playing"",""sessionOffsetMs"":180722,""mediaOffsetMs"":960},{""eventType"":""playing"",""sessionOffsetMs"":199930,""mediaOffsetMs"":19811},{""eventType"":""stopped"",""sessionOffsetMs"":1476570,""mediaOffsetMs"":1296581}]"
joão paulo,"The Office (U.S.): Season 7: ""Costume Contest""",Chrome PC (Cadmium),2023-04-16 16:50:23,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":665000},{""eventType"":""playing"",""sessionOffsetMs"":1481,""mediaOffsetMs"":665000},{""eventType"":""paused"",""sessionOffsetMs"":2053,""mediaOffsetMs"":665466},{""eventType"":""playing"",""sessionOffsetMs"":3856,""mediaOffsetMs"":665521},{""eventType"":""stopped"",""sessionOffsetMs"":634213,""mediaOffsetMs"":1295559}]"
joão paulo,The Office (U.S.): Season 1_hook_primary_16x9,Chrome PC (Cadmium),2023-04-16 16:50:20,BR,"[{""eventType"":""start"",""sessionOffsetMs"":3,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":440,""mediaOffsetMs"":1},{""eventType"":""paused"",""sessionOffsetMs"":942,""mediaOffsetMs"":198},{""eventType"":""stopped"",""sessionOffsetMs"":1207,""mediaOffsetMs"":467}]"
joão paulo,Glitch (Trailer),Chrome PC (Cadmium),2023-04-16 16:50:16,BR,"[{""eventType"":""start"",""sessionOffsetMs"":20,""mediaOffsetMs"":8},{""eventType"":""playing"",""sessionOffsetMs"":404,""mediaOffsetMs"":8},{""eventType"":""paused"",""sessionOffsetMs"":4286,""mediaOffsetMs"":3674},{""eventType"":""playing"",""sessionOffsetMs"":5234,""mediaOffsetMs"":3858},{""eventType"":""stopped"",""sessionOffsetMs"":5778,""mediaOffsetMs"":4141}]"
